Age,Study Hours,Academic Pressure,Financial Stress,Gender,Study Satisfaction,CGPA
19,8.386040476835275,2.0,2.0,1,3.0,6.58
26,7.277819618756213,4.0,3.0,0,3.0,6.79
26,7.1741390432902845,3.0,1.0,0,3.0,8.2
30,5.9318429016797385,3.0,2.0,1,3.0,7.38
23,6.226403332924563,4.0,3.0,1,5.0,6.75
23,8.060040011635765,2.0,3.0,1,5.0,8.67
37,7.414100100781901,2.0,2.0,1,3.0,7.63
37,7.222250166115372,3.0,3.0,0,4.0,7.94
38,5.642723514998415,4.0,4.0,1,3.0,7.3
20,10.49939386634589,3.0,2.0,1,4.0,7.02
34,6.136527868795918,3.0,3.0,0,3.0,7.38
34,6.945545208894243,2.0,3.0,0,2.0,6.43
29,6.6633394680255025,2.0,2.0,0,4.0,6.83
33,10.518480155070318,4.0,1.0,0,4.0,8.82
32,6.476533697126343,4.0,3.0,1,4.0,7.02
30,6.311784506243824,2.0,3.0,1,5.0,7.85
40,7.212960066610005,4.0,3.0,0,3.0,6.46
18,5.7516263989680665,3.0,2.0,1,3.0,7.36
34,7.200879490422725,3.0,2.0,1,5.0,8.53
20,11.268886444301986,4.0,2.0,0,4.0,8.65
32,7.5394519999919645,5.0,1.0,1,3.0,7.12
21,7.473842659107847,4.0,2.0,1,4.0,7.33
21,5.707771192763419,2.0,5.0,0,3.0,5.01
35,10.076572877835334,4.0,4.0,1,3.0,7.21
34,10.490258861436363,4.0,2.0,1,4.0,8.88
36,8.53482467648862,4.0,2.0,0,4.0,7.7
28,8.176899801512283,3.0,2.0,1,2.0,7.35
37,6.577422367410129,5.0,4.0,0,2.0,4.64
20,7.7044076455203205,3.0,5.0,0,3.0,6.83
25,5.496716311247487,1.0,3.0,0,3.0,5.08
31,4.9729948435982685,3.0,3.0,0,2.0,7.56
18,4.322752149893663,3.0,3.0,0,4.0,7.6
31,7.739213151894638,2.0,2.0,0,4.0,6.86
19,4.518925949822761,2.0,3.0,1,4.0,7.25
40,6.10065627439753,3.0,3.0,0,3.0,6.17
21,6.889787124636442,4.0,3.0,1,5.0,7.36
36,8.791522719139657,2.0,1.0,0,5.0,8.95
23,5.959203700082345,3.0,2.0,0,4.0,7.73
18,9.003890162930906,5.0,1.0,0,3.0,5.79
34,8.690486043659527,3.0,3.0,1,5.0,7.55
25,5.0716450101922455,3.0,2.0,1,5.0,8.6
36,9.021085888993495,4.0,1.0,0,4.0,9.55
38,6.489553980145235,3.0,1.0,1,5.0,7.91
18,6.101887977293347,4.0,3.0,0,3.0,5.8
22,6.497164104256014,3.0,2.0,0,2.0,7.06
33,6.993689691834386,4.0,2.0,1,3.0,7.65
23,6.252919719212257,4.0,4.0,0,4.0,5.39
25,5.488555011349755,3.0,3.0,0,3.0,7.14
30,5.647739931349587,3.0,2.0,1,4.0,7.77
33,7.2500970574672285,3.0,1.0,0,2.0,8.38
20,6.7111656067293195,2.0,3.0,0,2.0,6.94
36,7.949157448119214,3.0,2.0,1,4.0,8.19
29,7.094253214965873,4.0,3.0,1,2.0,6.18
33,7.138625192770765,4.0,1.0,0,3.0,6.72
28,8.067062022701718,2.0,4.0,0,4.0,5.42
27,9.554052529442831,4.0,1.0,1,3.0,7.99
37,9.6262402269254,5.0,2.0,1,4.0,8.35
21,9.412731556205593,4.0,4.0,0,2.0,6.95
29,8.566808505534354,4.0,1.0,1,5.0,9.49
40,10.753739119765868,4.0,2.0,1,3.0,8.3
19,7.78808277923843,3.0,2.0,1,3.0,7.6
39,7.585982467579729,3.0,2.0,0,5.0,8.02
36,11.03905829590549,3.0,3.0,0,2.0,7.57
22,2.093256069820944,4.0,3.0,0,3.0,5.6
25,6.614986320440226,3.0,1.0,0,5.0,8.64
24,9.25449231247,2.0,3.0,0,2.0,5.82
31,8.76447331489903,3.0,2.0,1,4.0,7.14
40,11.618172834704136,5.0,2.0,1,3.0,9.82
20,7.193474292996554,1.0,4.0,1,2.0,4.05
35,6.224528315701248,2.0,4.0,0,4.0,6.2
33,6.402247455986449,3.0,4.0,0,4.0,7.35
40,7.572522693150246,4.0,3.0,1,4.0,7.05
36,9.918965672712378,5.0,4.0,1,5.0,7.06
36,9.941453815993885,5.0,2.0,1,3.0,7.89
35,6.899173590699392,3.0,2.0,1,4.0,9.29
37,7.455415276020026,3.0,2.0,0,4.0,8.36
33,5.899117157434844,4.0,2.0,0,4.0,6.53
25,6.087012014310019,2.0,3.0,1,3.0,7.29
18,8.88326298418691,2.0,3.0,0,2.0,6.25
34,9.883980499717016,3.0,3.0,0,3.0,5.85
29,5.744889375154335,4.0,4.0,0,3.0,5.11
38,7.437321433836432,2.0,1.0,0,4.0,8.73
28,6.562459499057425,4.0,1.0,1,4.0,7.59
22,8.554968987193611,3.0,1.0,1,4.0,9.16
29,6.30067115975838,4.0,2.0,0,5.0,9.06
34,3.532381108972813,2.0,2.0,1,3.0,6.72
23,8.806643280001603,2.0,2.0,0,3.0,7.07
18,6.453729466257869,3.0,1.0,1,4.0,7.67
22,6.641001311401501,3.0,3.0,1,2.0,5.8
31,7.784058250045311,1.0,2.0,1,2.0,4.39
22,7.635100557674716,2.0,2.0,1,3.0,6.33
39,7.8210189857543,2.0,3.0,1,3.0,6.66
18,4.0664803025568474,2.0,2.0,1,3.0,7.33
35,8.001356221665686,4.0,4.0,1,4.0,7.2
33,3.5636985693679577,3.0,2.0,0,4.0,7.33
26,8.385217258805813,3.0,2.0,1,3.0,8.51
36,9.013086307799044,5.0,3.0,0,4.0,6.73
39,4.536663743094611,4.0,1.0,1,3.0,7.63
22,7.591179383046788,4.0,4.0,1,4.0,6.18
19,8.902922433305978,2.0,3.0,1,4.0,6.6
32,6.1917934833312405,3.0,2.0,0,4.0,7.51
24,8.212545458275521,3.0,1.0,0,4.0,8.7
21,1.986269429093774,3.0,2.0,0,4.0,7.42
18,8.97675301283814,5.0,1.0,0,3.0,7.17
30,7.053989629647717,3.0,1.0,0,3.0,7.57
37,6.535907122055142,2.0,1.0,1,4.0,8.95
39,8.771274615228064,2.0,1.0,0,3.0,7.46
24,10.11272141630316,5.0,2.0,0,5.0,6.9
32,7.874288514437194,3.0,2.0,0,5.0,8.02
40,9.89568498948801,2.0,4.0,1,3.0,4.41
31,4.2040901454514366,2.0,3.0,1,4.0,5.83
40,8.198707908101317,1.0,2.0,1,4.0,6.69
36,6.76239306486231,4.0,2.0,0,3.0,7.01
39,5.581205611510629,1.0,3.0,1,4.0,6.21
37,3.528373417246884,2.0,2.0,0,3.0,6.48
35,8.101216688204794,3.0,3.0,1,3.0,6.22
27,8.575522096149752,4.0,2.0,1,4.0,7.71
26,9.415640951787845,4.0,3.0,1,4.0,7.33
25,9.117682787743057,2.0,3.0,1,5.0,8.84
27,5.610922563294934,3.0,2.0,1,3.0,6.9
34,9.323269927561835,3.0,3.0,0,3.0,7.33
19,9.513425507041319,5.0,2.0,0,4.0,7.37
23,6.532028934545131,4.0,3.0,1,3.0,5.51
22,7.051170874681094,3.0,4.0,0,3.0,6.62
26,5.318522427310825,4.0,3.0,1,3.0,6.78
22,9.665595323175998,4.0,2.0,1,3.0,6.73
35,4.278783137255916,4.0,3.0,1,4.0,5.62
37,7.962947210254785,4.0,5.0,1,4.0,6.41
26,5.925707461391717,3.0,3.0,1,3.0,7.83
34,5.0058649247982805,4.0,3.0,1,5.0,6.84
34,3.6254890949894656,3.0,3.0,1,3.0,5.84
29,6.612268969652212,2.0,3.0,0,3.0,7.05
24,4.7237467937237705,3.0,2.0,0,5.0,7.99
20,7.101555015892847,3.0,2.0,1,5.0,9.54
27,10.184807182121125,5.0,3.0,0,4.0,6.76
19,7.359113187589999,3.0,1.0,1,2.0,8.08
20,10.595104904112368,4.0,2.0,0,4.0,8.86
33,5.231908143739323,2.0,4.0,0,2.0,5.63
19,4.694306560001174,3.0,2.0,1,5.0,8.01
27,5.151371941189099,2.0,2.0,1,4.0,6.17
23,6.882819030240452,4.0,3.0,0,4.0,7.23
39,11.901307637903745,5.0,2.0,1,3.0,8.1
28,4.008193515607407,3.0,3.0,0,5.0,7.72
40,8.115393612692364,3.0,1.0,1,3.0,8.92
24,5.7400623951270395,3.0,3.0,0,3.0,6.15
32,6.597154508108266,2.0,3.0,0,4.0,6.62
23,4.735564159720592,3.0,2.0,0,4.0,7.7
37,8.58244898327117,5.0,3.0,1,5.0,7.12
26,6.9209347606807805,3.0,4.0,0,5.0,7.34
39,8.957416391249499,2.0,2.0,1,5.0,7.81
37,7.3154413492586094,1.0,3.0,1,3.0,6.16
29,3.523076841081625,2.0,3.0,1,3.0,5.77
36,8.973777032755386,3.0,3.0,1,3.0,8.68
37,3.376598861842575,4.0,3.0,1,3.0,6.31
20,3.6341751707504577,2.0,2.0,0,2.0,5.63
32,5.3490351757630545,4.0,3.0,1,5.0,7.24
19,5.3730600244857945,3.0,3.0,1,3.0,7.52
38,9.512838457686668,4.0,2.0,0,2.0,6.57
19,6.691918503849345,3.0,3.0,0,3.0,7.36
39,9.245293525554393,4.0,2.0,1,2.0,7.28
20,5.977748538545285,3.0,4.0,1,4.0,7.1
23,7.571763464219144,1.0,2.0,1,3.0,6.06
32,7.853276160721971,2.0,1.0,0,4.0,9.06
27,8.252917750738689,2.0,4.0,1,4.0,6.25
26,6.163132886051492,3.0,2.0,1,3.0,8.27
18,6.319861200187191,3.0,1.0,0,3.0,7.34
33,6.463364957321481,3.0,3.0,0,3.0,6.75
23,4.0256576974657525,5.0,4.0,0,3.0,4.0
26,6.848976646117066,2.0,3.0,1,3.0,6.33
21,6.3093683408626955,1.0,2.0,1,4.0,5.86
19,8.044131209339596,3.0,3.0,1,2.0,5.89
21,7.1643421079074034,4.0,2.0,0,3.0,6.13
18,9.405487246215738,4.0,4.0,0,4.0,7.01
36,7.12615925537542,3.0,2.0,1,4.0,7.35
27,5.988029746803525,3.0,3.0,0,1.0,6.88
38,7.103854999898411,5.0,3.0,0,4.0,5.54
32,8.303501033578895,2.0,1.0,0,5.0,8.18
39,3.8082266659797157,3.0,2.0,0,3.0,6.61
36,5.712552666128337,4.0,2.0,1,2.0,6.2
33,5.750481875406367,3.0,4.0,1,3.0,6.84
38,7.739782365179501,3.0,3.0,0,3.0,6.71
39,7.949115771445509,3.0,2.0,0,5.0,8.57
21,7.18220991010281,3.0,2.0,0,3.0,8.57
19,2.538451385569738,3.0,2.0,0,3.0,6.96
30,4.026547270254783,3.0,2.0,0,5.0,8.59
18,6.569922721377182,5.0,3.0,1,4.0,5.18
34,6.097355037954747,2.0,3.0,0,4.0,6.9
30,7.009666681904806,5.0,2.0,1,3.0,7.38
21,6.155083307616144,3.0,3.0,1,4.0,7.21
24,9.756956439068267,4.0,3.0,0,4.0,8.52
34,2.870905147276261,4.0,2.0,1,5.0,7.31
26,7.544729736753666,4.0,1.0,0,5.0,8.06
21,8.49041873109425,4.0,3.0,0,4.0,6.45
36,8.262769225045119,4.0,2.0,0,3.0,7.23
18,8.417091378402132,3.0,3.0,1,4.0,9.05
27,8.676008635103681,4.0,3.0,1,3.0,7.65
21,5.912836204106997,2.0,4.0,1,4.0,7.28
26,5.017329237441477,3.0,2.0,0,2.0,6.12
30,3.3375729891495896,3.0,4.0,1,3.0,4.78
31,6.347314899376548,3.0,3.0,1,4.0,7.31
27,5.60044037688126,3.0,3.0,1,4.0,9.16
23,9.090895864582848,4.0,4.0,0,3.0,6.64
33,6.482395401727957,4.0,3.0,1,4.0,6.3
23,5.145269672990396,2.0,3.0,0,5.0,5.97
34,4.860636182870019,2.0,3.0,1,3.0,6.72
27,10.57987609681083,3.0,3.0,1,2.0,6.6
35,6.960244633015161,3.0,4.0,1,4.0,6.4
39,5.593291966106902,2.0,3.0,0,4.0,7.61
35,7.223275253989638,2.0,1.0,0,4.0,7.84
20,10.414400481097127,4.0,2.0,1,2.0,7.48
37,6.2985748438608,4.0,4.0,1,2.0,5.02
38,8.236619277006755,3.0,3.0,0,4.0,6.44
32,9.135629867194584,4.0,2.0,0,4.0,8.4
32,3.595436994670168,3.0,3.0,1,3.0,6.73
21,5.85085764639483,3.0,2.0,1,5.0,8.18
26,8.909955930685953,3.0,3.0,0,3.0,5.82
36,5.741253809615489,2.0,3.0,1,5.0,7.84
34,7.74632571868111,5.0,3.0,0,4.0,5.73
28,5.6347331215753425,4.0,2.0,1,3.0,6.87
26,6.198006573678532,4.0,3.0,1,3.0,6.89
27,5.978745149907208,2.0,2.0,1,2.0,6.59
35,8.146006276652498,3.0,2.0,1,4.0,7.26
37,7.362844205559267,2.0,4.0,0,4.0,5.32
30,7.177947001019835,3.0,1.0,1,5.0,8.98
25,11.513491428145901,3.0,1.0,1,4.0,9.82
24,10.13145533281612,3.0,3.0,1,2.0,7.11
34,3.4337614830031953,2.0,1.0,1,3.0,6.32
38,6.2018625882066125,3.0,1.0,1,2.0,6.93
40,11.367634614292585,4.0,3.0,1,4.0,9.05
32,5.965737944761524,3.0,4.0,0,5.0,7.61
37,10.75794277457526,5.0,1.0,1,4.0,8.14
32,6.232611733237131,4.0,1.0,0,4.0,8.91
18,6.578804373016187,2.0,1.0,0,3.0,7.8
31,8.554428446444462,3.0,2.0,0,4.0,8.22
22,6.837627084985896,2.0,4.0,0,3.0,5.92
28,7.890324351233716,3.0,2.0,1,4.0,8.43
33,9.83490765875375,4.0,3.0,1,3.0,8.42
19,8.365841681156384,4.0,3.0,1,3.0,6.79
25,7.254757837869459,2.0,4.0,0,2.0,5.65
28,10.012348315091668,3.0,2.0,1,3.0,7.97
35,8.578037456575178,3.0,2.0,0,3.0,7.3
20,5.679622306424774,3.0,2.0,0,5.0,8.0
18,10.564135420199234,3.0,3.0,1,3.0,6.06
28,8.15625806569032,4.0,4.0,0,2.0,6.88
33,6.615381816034249,4.0,4.0,0,2.0,4.91
35,3.362528347745295,2.0,2.0,0,4.0,6.29
33,4.520362515883599,4.0,3.0,0,4.0,6.25
40,10.060242838719887,5.0,3.0,1,4.0,7.84
27,10.13139745354681,5.0,3.0,0,3.0,4.6
35,7.153511323719832,5.0,4.0,0,3.0,4.0
23,3.8135604832441246,2.0,2.0,0,3.0,7.27
36,5.04344454342891,4.0,2.0,1,4.0,8.32
21,4.077216966310759,4.0,4.0,1,4.0,6.43
30,4.011799732155231,3.0,3.0,0,3.0,7.45
31,10.648244264086431,4.0,3.0,1,3.0,8.03
20,10.707852235146053,2.0,2.0,1,3.0,5.57
27,4.982475123581974,1.0,3.0,1,4.0,5.78
23,6.9842770433843215,1.0,2.0,1,5.0,6.36
18,4.687366912122755,3.0,2.0,0,4.0,6.76
40,6.972571516299844,3.0,1.0,0,3.0,8.34
31,9.950746990064374,4.0,2.0,1,3.0,7.6
25,8.941694291445428,5.0,3.0,1,5.0,5.82
36,8.455592977895117,4.0,3.0,1,4.0,7.87
31,6.650476472926844,2.0,2.0,1,4.0,8.21
27,9.271540808793457,3.0,4.0,1,4.0,6.92
34,8.164003743849996,2.0,3.0,1,3.0,6.66
26,7.727048046368295,3.0,4.0,1,5.0,7.89
23,6.792263191240386,3.0,3.0,0,2.0,5.88
28,7.573071291126399,2.0,3.0,0,5.0,6.56
24,7.518852840164787,5.0,4.0,1,4.0,4.51
34,6.025423038866331,3.0,2.0,1,4.0,8.55
18,5.6051502392909205,3.0,2.0,0,3.0,6.26
39,5.205567471405297,3.0,4.0,0,4.0,7.7
22,5.320846398771533,4.0,3.0,1,5.0,6.92
26,6.661414824018907,4.0,4.0,0,3.0,6.38
35,6.365167181807953,3.0,3.0,0,3.0,7.41
38,5.882679256115399,2.0,4.0,1,3.0,5.04
19,5.749393345476702,2.0,2.0,0,4.0,8.04
28,7.52538404700937,3.0,2.0,1,3.0,7.07
23,9.47969340491375,4.0,2.0,0,5.0,8.1
25,6.980351774067792,4.0,2.0,1,2.0,6.33
21,6.862604559926616,2.0,1.0,0,3.0,7.71
35,5.317203953115935,4.0,3.0,0,4.0,7.51
28,6.598474338776726,2.0,3.0,1,4.0,7.13
22,9.142605413096863,2.0,2.0,0,4.0,7.19
32,8.86742998631615,2.0,2.0,0,4.0,7.39
35,8.742352739693803,2.0,2.0,1,4.0,8.29
19,8.684563892595717,2.0,3.0,0,4.0,6.29
39,7.786118600016703,3.0,2.0,0,4.0,7.47
28,7.7221728942693915,2.0,5.0,1,3.0,6.04
30,7.440550588032593,4.0,1.0,1,3.0,7.61
21,6.249606495905475,2.0,2.0,1,4.0,7.63
39,7.150658917507917,3.0,4.0,1,5.0,7.63
24,7.38807943067056,4.0,3.0,1,3.0,6.06
28,8.139703485968894,3.0,3.0,1,4.0,7.23
39,7.180461676681287,3.0,2.0,1,3.0,8.15
21,10.789290485750353,4.0,2.0,1,4.0,8.06
32,4.8223380452957585,2.0,2.0,0,2.0,6.69
18,8.35805625958726,2.0,2.0,0,3.0,6.26
40,6.9257613280497035,4.0,3.0,1,3.0,6.91
20,7.003863307827776,2.0,2.0,0,3.0,6.08
31,5.5373635918405455,4.0,1.0,1,1.0,6.94
23,8.834817881047634,4.0,4.0,0,5.0,6.65
35,8.175114761778083,3.0,2.0,0,1.0,5.8
18,8.500547314246646,4.0,3.0,1,4.0,5.69
23,7.304641728674136,3.0,2.0,0,2.0,5.8
23,6.415189333647595,4.0,3.0,0,2.0,5.43
38,6.880189212619977,4.0,5.0,0,4.0,6.19
33,7.7802381701001515,3.0,1.0,1,4.0,8.7
22,3.3899628887444666,3.0,2.0,0,3.0,7.52
34,8.571279161635823,3.0,2.0,0,3.0,8.45
27,11.36714706642952,5.0,4.0,1,2.0,6.07
38,7.864603084516258,3.0,2.0,0,4.0,8.68
35,6.494332076426007,3.0,3.0,0,3.0,6.61
24,6.709776541577315,4.0,1.0,0,5.0,8.15
20,8.273576231681504,3.0,3.0,0,2.0,6.44
30,6.535080406032787,4.0,2.0,1,4.0,7.49
32,8.56361548841052,4.0,4.0,1,5.0,7.0
37,6.686546709165561,1.0,3.0,1,4.0,6.2
36,10.085530239923807,4.0,2.0,0,2.0,7.08
20,10.035873044839938,4.0,4.0,1,4.0,7.2
21,6.405694597706306,2.0,4.0,0,3.0,4.87
22,6.85415709387016,1.0,4.0,0,3.0,4.0
18,6.959736048618988,2.0,3.0,1,5.0,5.95
21,6.983860613625269,3.0,2.0,1,4.0,7.82
29,5.294627718890783,3.0,3.0,1,4.0,6.39
27,5.0429307683061655,2.0,2.0,0,3.0,7.88
40,9.249563628786321,3.0,3.0,0,3.0,7.76
38,8.961616625567501,2.0,2.0,0,5.0,8.15
37,8.930537285519089,4.0,2.0,0,4.0,8.14
30,6.8751189395074075,2.0,4.0,1,4.0,6.61
40,10.405621185981452,5.0,3.0,1,4.0,7.85
31,6.959555841985779,3.0,2.0,0,5.0,7.47
40,8.553177113019533,2.0,2.0,0,2.0,7.54
22,4.5004803738370285,2.0,2.0,1,3.0,5.57
21,6.586476403303869,4.0,3.0,1,5.0,7.72
31,6.71952209996713,4.0,3.0,0,5.0,7.77
27,6.882122431561093,2.0,2.0,1,3.0,6.46
34,4.614101857607766,3.0,3.0,0,4.0,6.91
27,8.266985670083663,1.0,3.0,0,4.0,5.94
24,8.85149856034608,2.0,3.0,0,4.0,6.32
33,5.661053099578751,2.0,3.0,0,4.0,7.19
18,4.9347852706216075,2.0,2.0,1,5.0,8.09
34,5.615905075190939,4.0,2.0,1,2.0,6.74
38,7.891897604452326,1.0,3.0,0,3.0,5.47
26,5.926113961164962,2.0,3.0,0,4.0,6.76
23,6.758682550654523,3.0,4.0,0,3.0,5.66
36,5.067770659535149,3.0,2.0,0,4.0,7.71
30,10.562715529902635,4.0,2.0,0,4.0,8.49
20,7.13175753069301,5.0,2.0,1,5.0,7.43
24,9.069487592607935,4.0,1.0,0,4.0,8.54
39,7.887705701629906,4.0,1.0,1,5.0,8.61
26,6.924615901062876,3.0,2.0,0,4.0,7.44
39,6.8314078151993,3.0,2.0,0,3.0,7.2
22,5.694561382051987,3.0,3.0,0,2.0,5.5
27,6.189166328409295,4.0,2.0,0,3.0,7.51
40,5.185955803122692,4.0,3.0,1,4.0,7.24
34,4.989641250520699,3.0,3.0,1,4.0,7.67
29,10.755475751592433,4.0,2.0,1,4.0,7.99
40,7.502042257147497,4.0,2.0,0,5.0,8.03
33,9.638291035067308,3.0,1.0,1,4.0,8.38
20,5.57068793733516,3.0,2.0,0,4.0,7.13
39,4.747113533563461,3.0,4.0,0,5.0,6.11
26,5.239999220274068,1.0,3.0,1,3.0,4.0
32,6.240270606838547,3.0,4.0,0,3.0,6.41
22,7.065699877287088,2.0,2.0,0,5.0,8.16
40,6.728314089680813,4.0,4.0,1,4.0,7.32
30,5.608256256724069,5.0,2.0,1,3.0,4.95
31,7.157887016771975,2.0,2.0,0,3.0,7.33
37,7.315695024171904,2.0,5.0,1,3.0,6.02
32,8.264097569592842,3.0,2.0,1,3.0,6.98
33,9.64677814542257,4.0,4.0,1,3.0,7.46
40,6.344991178883938,4.0,2.0,0,3.0,7.46
30,9.187865068542337,3.0,2.0,0,4.0,7.88
34,7.118687668170376,3.0,1.0,1,4.0,8.53
40,4.250825822647993,3.0,3.0,0,3.0,6.34
25,10.209887458712506,3.0,1.0,0,4.0,8.49
38,11.090565595419442,5.0,2.0,1,2.0,7.42
19,8.114373660492792,4.0,1.0,1,4.0,7.55
22,7.1616129359544365,2.0,3.0,1,4.0,7.07
23,6.5114708917039055,2.0,1.0,0,3.0,7.52
29,6.164893654928065,3.0,2.0,0,4.0,6.36
35,9.17926225566553,2.0,1.0,0,3.0,8.33
39,6.968908171513289,2.0,4.0,0,3.0,5.55
39,10.013091635040583,3.0,1.0,1,4.0,7.68
18,7.062752347592498,3.0,2.0,1,3.0,6.19
34,6.257775951837867,3.0,3.0,1,5.0,7.47
28,5.917659163878881,3.0,3.0,1,2.0,5.82
27,5.661311046469903,2.0,1.0,1,3.0,7.63
36,7.925462487530883,2.0,1.0,0,2.0,7.39
31,4.669911961255579,3.0,3.0,1,3.0,6.02
27,5.526992529994744,2.0,2.0,0,3.0,6.0
32,9.384068726513927,4.0,2.0,0,5.0,9.51
36,5.28181124051594,2.0,3.0,1,5.0,7.15
21,8.55286885958203,1.0,2.0,0,4.0,6.35
19,3.286578739298532,2.0,2.0,0,4.0,7.12
26,9.610156675916354,4.0,2.0,1,4.0,8.2
27,4.7135826897504165,3.0,2.0,0,5.0,7.37
28,5.422491261745434,3.0,2.0,1,3.0,7.15
31,8.224616640375386,2.0,3.0,1,4.0,6.71
24,7.486734641574488,2.0,4.0,0,3.0,5.97
40,8.610977384970653,4.0,1.0,0,3.0,7.79
32,4.699127267336364,4.0,2.0,1,4.0,7.11
39,6.48375026319963,4.0,2.0,0,3.0,7.36
36,5.889259223421213,3.0,3.0,1,3.0,6.5
39,5.001660163325638,3.0,3.0,1,2.0,5.42
32,8.072615425336659,2.0,2.0,1,4.0,9.16
25,8.697492603892233,3.0,2.0,1,3.0,7.92
28,6.39364083092704,2.0,3.0,1,3.0,5.83
26,9.740880338733106,3.0,1.0,1,5.0,8.55
32,5.585739602418983,2.0,1.0,0,3.0,6.87
18,9.697241183446675,4.0,5.0,1,4.0,6.54
18,8.012030307564878,3.0,2.0,0,4.0,8.63
36,4.79757906614498,3.0,2.0,0,4.0,8.72
20,10.566743680748804,4.0,3.0,0,3.0,7.52
27,6.199940440256151,1.0,3.0,1,3.0,4.96
25,9.16921193130601,3.0,3.0,1,3.0,7.39
32,7.262168419473339,3.0,3.0,0,2.0,7.29
27,7.673994204013297,4.0,1.0,1,4.0,8.01
18,8.622172204886155,3.0,4.0,0,4.0,7.44
35,8.522532132044207,4.0,3.0,1,4.0,7.35
19,6.384136186377772,3.0,3.0,1,1.0,6.27
36,7.956998072689471,3.0,3.0,1,3.0,5.89
30,7.821879727657303,4.0,1.0,0,4.0,8.37
39,7.384410159440642,3.0,2.0,0,5.0,8.63
18,6.634030239106488,3.0,2.0,0,4.0,7.91
19,7.380816699749646,3.0,2.0,1,4.0,7.98
33,10.541573343152548,4.0,2.0,1,3.0,7.97
32,6.468950766194517,4.0,3.0,0,4.0,6.86
30,9.171857355647576,4.0,3.0,0,3.0,7.25
33,5.884654436950364,3.0,3.0,0,3.0,6.38
34,5.413633607819062,3.0,2.0,1,2.0,6.0
38,12.8975188212034,3.0,3.0,0,3.0,8.52
24,7.972043554580638,3.0,2.0,1,4.0,7.76
34,8.021524230321305,2.0,3.0,1,2.0,6.05
24,8.071409989301564,3.0,3.0,0,3.0,6.87
30,9.53313947176226,4.0,3.0,1,5.0,7.96
22,7.734058026311957,3.0,2.0,1,2.0,8.93
34,8.469199370602945,4.0,3.0,1,4.0,7.38
20,5.0945770991382595,3.0,3.0,1,4.0,7.31
24,8.771062367040013,3.0,3.0,0,3.0,6.69
34,6.573830995532426,3.0,2.0,1,4.0,8.11
24,8.20913646794537,2.0,2.0,0,3.0,6.77
38,3.9127840815495474,3.0,3.0,1,4.0,7.15
18,8.134323266257205,3.0,2.0,0,3.0,7.81
34,2.9645865614053077,3.0,2.0,1,5.0,7.05
34,6.503352153214881,3.0,3.0,0,5.0,8.66
28,3.93000713638071,2.0,3.0,1,1.0,5.22
20,8.139466107250946,2.0,1.0,0,5.0,9.17
32,7.124685786116575,2.0,3.0,0,3.0,7.48
38,5.612582674527502,3.0,4.0,0,5.0,5.68
28,9.58193448106269,4.0,3.0,1,4.0,7.9
33,5.386000310199913,1.0,2.0,1,3.0,5.62
39,1.5438511015178396,5.0,4.0,0,4.0,4.0
26,7.924543060957274,1.0,4.0,1,3.0,4.58
18,3.8201223050548916,3.0,3.0,0,4.0,9.04
39,5.442982642580484,4.0,1.0,0,4.0,7.74
33,6.068776168709299,2.0,3.0,1,3.0,7.29
26,4.436811070547179,4.0,4.0,1,2.0,5.55
36,6.1112903450952025,2.0,1.0,1,4.0,7.14
29,4.470492602941199,3.0,3.0,1,4.0,7.91
36,7.2922897332394845,1.0,2.0,1,3.0,4.98
39,4.78825853964606,4.0,4.0,1,3.0,5.81
26,7.054263517807626,3.0,2.0,0,3.0,6.99
24,9.091613867688178,2.0,3.0,0,3.0,6.83
31,8.408270986525894,4.0,3.0,0,4.0,6.72
36,6.85292075414516,4.0,3.0,1,2.0,5.96
36,5.220272826844327,2.0,3.0,0,4.0,7.0
19,7.286518808660646,3.0,2.0,1,3.0,7.69
26,5.747705575959246,3.0,2.0,1,4.0,7.28
30,7.362022225662747,2.0,2.0,1,4.0,6.9
32,3.9124866085846013,2.0,4.0,0,4.0,6.39
20,8.453069901404156,2.0,3.0,0,3.0,6.74
28,7.059789813423666,2.0,2.0,1,4.0,8.28
38,10.975330024016511,4.0,2.0,0,2.0,7.86
31,9.350910631316907,3.0,3.0,1,5.0,8.68
25,8.019136485557901,4.0,2.0,1,2.0,6.7
35,6.776812647326376,4.0,3.0,0,3.0,6.76
36,5.686712145337002,2.0,2.0,1,5.0,8.04
33,8.696336731061443,2.0,4.0,1,5.0,6.17
19,6.586954375624519,4.0,2.0,1,4.0,6.47
25,9.10305633930694,3.0,4.0,1,2.0,5.72
39,7.721481694723514,3.0,3.0,0,4.0,7.47
23,7.734394829049574,3.0,2.0,0,3.0,7.79
29,8.07014702854233,3.0,2.0,1,3.0,7.25
32,5.344671510812397,3.0,4.0,1,4.0,7.18
25,5.160154761027479,3.0,2.0,1,2.0,5.19
21,5.097922992946195,4.0,3.0,0,4.0,6.79
32,8.885494446776782,3.0,3.0,0,3.0,6.48
37,5.2977011424667495,3.0,3.0,0,2.0,5.19
34,5.5219125252483945,4.0,3.0,0,2.0,6.25
30,7.967530828551657,3.0,2.0,0,3.0,7.26
35,6.546311575657259,3.0,4.0,1,4.0,7.03
19,6.31637036423448,3.0,2.0,0,5.0,8.52
30,6.160201056111545,3.0,2.0,0,5.0,8.91
30,2.813862979885574,3.0,1.0,1,2.0,6.63
